customer_id,first_name,last_name,email,segment
925,Susan,Torres,SusanTorres@gmail.com,Corporate
926,Patrick,Sampson,PatrickSampson@gmail.com,Home Office
927,Sandra,Garcia,SandraGarcia@gmail.com,Corporate
928,Andrew,Hill,AndrewHill@gmail.com,Consumer
929,Anthony,Hess,AnthonyHess@gmail.com,Corporate
930,Ashley,Johnson,AshleyJohnson@gmail.com,Home Office
931,Kenneth,Young,KennethYoung@gmail.com,Home Office
932,Allison,Brooks,AllisonBrooks@gmail.com,Home Office
933,Aaron,Duncan,AaronDuncan@gmail.com,Corporate
934,Claire,Brewer,ClaireBrewer@gmail.com,Corporate
935,Stephanie,Bryant,StephanieBryant@gmail.com,Corporate
936,Daniel,Roberts,DanielRoberts@gmail.com,Consumer
937,David,Ali,DavidAli@gmail.com,Home Office
938,David,Alexander,DavidAlexander@gmail.com,Corporate
939,George,Lee,GeorgeLee@gmail.com,Home Office
940,Erin,Smith,ErinSmith@gmail.com,Corporate
941,Craig,Logan,CraigLogan@gmail.com,Consumer
942,Laura,Wells,LauraWells@gmail.com,Consumer
943,James,Gibson,JamesGibson@gmail.com,Home Office
944,Rhonda,Cabrera,RhondaCabrera@gmail.com,Corporate
945,Willie,Hopkins,WillieHopkins@gmail.com,Corporate
946,Peggy,Preston,PeggyPreston@gmail.com,Consumer
947,Veronica,Roberts,VeronicaRoberts@gmail.com,Consumer
948,Dominique,Sullivan,DominiqueSullivan@gmail.com,Home Office
949,Robert,Rose,RobertRose@gmail.com,Corporate
950,Jessica,King,JessicaKing@gmail.com,Corporate
951,Abigail,Gonzales,AbigailGonzales@gmail.com,Home Office
952,Mark,Nash,MarkNash@gmail.com,Corporate
953,Derek,Neal,DerekNeal@gmail.com,Consumer
954,Laura,Smith,LauraSmith@gmail.com,Home Office
955,Robert,Simmons,RobertSimmons@gmail.com,Corporate
956,Daniel,Leon,DanielLeon@gmail.com,Consumer
957,Karen,Dean,KarenDean@gmail.com,Consumer
958,Shawn,Wheeler,ShawnWheeler@gmail.com,Corporate
959,Lindsay,Smith,LindsaySmith@gmail.com,Home Office
960,Joseph,Galvan,JosephGalvan@gmail.com,Corporate
961,Nicole,Kennedy,NicoleKennedy@gmail.com,Corporate
962,Deborah,White,DeborahWhite@gmail.com,Corporate
963,Douglas,Gonzalez,DouglasGonzalez@gmail.com,Home Office
964,Jason,Lawson,JasonLawson@gmail.com,Consumer
965,Kristen,Pratt,KristenPratt@gmail.com,Home Office
966,Laura,Johnson,LauraJohnson@gmail.com,Corporate
967,Alexandra,Lee,AlexandraLee@gmail.com,Home Office
968,Kristine,Forbes,KristineForbes@gmail.com,Corporate
969,John,Sullivan,JohnSullivan@gmail.com,Home Office
970,Joel,White,JoelWhite@gmail.com,Corporate
971,Becky,Solis,BeckySolis@gmail.com,Home Office
972,Jason,Li,JasonLi@gmail.com,Consumer
973,Cassandra,Robinson,CassandraRobinson@gmail.com,Consumer
974,Evan,Morgan,EvanMorgan@gmail.com,Corporate
975,Megan,Clark,MeganClark@gmail.com,Consumer
976,Johnathan,Marshall,JohnathanMarshall@gmail.com,Consumer
977,Melissa,Rodriguez,MelissaRodriguez@gmail.com,Home Office
978,Kelly,Edwards,KellyEdwards@gmail.com,Consumer
979,Richard,Butler,RichardButler@gmail.com,Consumer
980,Ryan,Goodman,RyanGoodman@gmail.com,Home Office
981,Christopher,Cannon,ChristopherCannon@gmail.com,Home Office
982,Tara,Barry,TaraBarry@gmail.com,Consumer
983,Cindy,Hernandez,CindyHernandez@gmail.com,Corporate
984,Olivia,Mckay,OliviaMckay@gmail.com,Corporate
985,Todd,Marshall,ToddMarshall@gmail.com,Corporate
986,James,Hahn,JamesHahn@gmail.com,Consumer
987,Krystal,Perez,KrystalPerez@gmail.com,Consumer
988,Parker,Myers,ParkerMyers@gmail.com,Home Office
989,Amanda,Huffman,AmandaHuffman@gmail.com,Corporate
990,Jill,Russell,JillRussell@gmail.com,Corporate
991,Adriana,Lynn,AdrianaLynn@gmail.com,Corporate
992,Joseph,Wilson,JosephWilson@gmail.com,Home Office
993,Laura,Malone,LauraMalone@gmail.com,Consumer
994,Sherri,Flynn,SherriFlynn@gmail.com,Consumer
995,Alexa,Gregory,AlexaGregory@gmail.com,Consumer
996,Sandra,Gay,SandraGay@gmail.com,Corporate
997,Eric,Richardson,EricRichardson@gmail.com,Corporate
998,Dana,Pace,DanaPace@gmail.com,Home Office
999,Arthur,Combs,ArthurCombs@gmail.com,Consumer
1000,Michelle,Campbell,MichelleCampbell@gmail.com,Corporate
